"theDate","Label1","Deaths","Population","percapita","standardpop","ASM"
2015-01-03,"30 to 59",10.7959183673469,1795708.33333333,6.01206675212489e-06,2090920,12.570750613353
2015-01-04,"30 to 59",10.3469387755102,1795787.77777778,5.76178260234857e-06,2090920,12.0474264789027
2015-01-05,"30 to 59",9.89795918367347,1795867.22222222,5.51152059639779e-06,2090920,11.5241486454201
2015-01-06,"30 to 59",9.44897959183674,1795946.66666667,5.26128073133393e-06,2090920,11.0009171067607
2015-01-07,"30 to 59",9,1796026.11111111,5.01106300421888e-06,2090920,10.4777318567813
2015-01-08,"30 to 59",9.12244897959184,1796105.55555556,5.07901606972657e-06,2090920,10.6198162805127
2015-01-09,"30 to 59",9.24489795918367,1796185,5.14696312416799e-06,2090920,10.7618881355853
2015-01-10,"30 to 59",9.36734693877551,1796264.44444444,5.21490416834069e-06,2090920,10.9039474236669
2015-01-11,"30 to 59",9.48979591836735,1796343.88888889,5.28283920304211e-06,2090920,11.0459941464248
2015-01-12,"30 to 59",9.61224489795918,1796423.33333333,5.35076822906953e-06,2090920,11.1880283055261
2015-01-13,"30 to 59",9.73469387755102,1796502.77777778,5.41869124722009e-06,2090920,11.3300499026374
2015-01-14,"30 to 59",9.85714285714286,1796582.22222222,5.48660825829079e-06,2090920,11.4720589394254
2015-01-15,"30 to 59",9.77551020408163,1796661.66666667,5.44092991209528e-06,2090920,11.3765491717983
2015-01-16,"30 to 59",9.69387755102041,1796741.11111111,5.39525560531405e-06,2090920,11.2810478502632
2015-01-17,"30 to 59",9.61224489795918,1796820.55555556,5.34958533741128e-06,2090920,11.1855549737
2015-01-18,"30 to 59",9.53061224489796,1796900,5.30391910785128e-06,2090920,11.0900705409884
2015-01-19,"30 to 59",9.44897959183674,1796979.44444444,5.25825691609844e-06,2090920,10.9945945510086
2015-01-20,"30 to 59",9.36734693877551,1797058.88888889,5.21259876161726e-06,2090920,10.8991270026408
2015-01-21,"30 to 59",9.28571428571429,1797138.33333333,5.16694464387232e-06,2090920,10.8036678947655
2015-01-22,"30 to 59",9.14285714285714,1797217.77777778,5.08722830138154e-06,2090920,10.6369873999247
2015-01-23,"30 to 59",9,1797297.22222222,5.00751900616203e-06,2090920,10.4703216403643
2015-01-24,"30 to 59",8.85714285714286,1797376.66666667,4.92781675727933e-06,2090920,10.3036706141305
2015-01-25,"30 to 59",8.71428571428572,1797456.11111111,4.84812155379912e-06,2090920,10.1370343192696
2015-01-26,"30 to 59",8.57142857142857,1797535.55555556,4.76843339478726e-06,2090920,9.97041275382857
2015-01-27,"30 to 59",8.42857142857143,1797615,4.68875227930977e-06,2090920,9.80380591585438
2015-01-28,"30 to 59",8.28571428571429,1797694.44444444,4.60907820643284e-06,2090920,9.63721380339456
2015-01-29,"30 to 59",8.55102040816327,1797773.88888889,4.75644932936934e-06,2090920,9.94535503176494
2015-01-30,"30 to 59",8.81632653061225,1797853.33333333,4.90380742808771e-06,2090920,10.2534690275372
2015-01-31,"30 to 59",9.08163265306122,1797932.77777778,5.05115250431443e-06,2090920,10.5615557943211
2015-02-01,"30 to 59",9.3469387755102,1798012.22222222,5.19848455977569e-06,2090920,10.8696153357262
2015-02-02,"30 to 59",9.61224489795918,1798091.66666667,5.34580359619737e-06,2090920,11.177647655361
2015-02-03,"30 to 59",9.87755102040816,1798171.11111111,5.49310961530502e-06,2090920,11.4856527568336
2015-02-04,"30 to 59",10.1428571428571,1798250.55555556,5.64040261882393e-06,2090920,11.7936306437513
2015-02-05,"30 to 59",10.5714285714286,1798330,5.87846978665127e-06,2090920,12.2914100463049
2015-02-06,"30 to 59",11,1798409.44444444,6.11651592132183e-06,2090920,12.7891454702103
2015-02-07,"30 to 59",11.4285714285714,1798488.88888889,6.35454102562292e-06,2090920,13.2868369212955
2015-02-08,"30 to 59",11.8571428571429,1798568.33333333,6.59254510234132e-06,2090920,13.7844844053875
2015-02-09,"30 to 59",12.2857142857143,1798647.77777778,6.83052815426333e-06,2090920,14.2820879283123
2015-02-10,"30 to 59",12.7142857142857,1798727.22222222,7.06849018417476e-06,2090920,14.7796474958947
2015-02-11,"30 to 59",13.1428571428571,1798806.66666667,7.30643119486093e-06,2090920,15.2771631139586
2015-02-12,"30 to 59",12.530612244898,1798886.11111111,6.96576184979172e-06,2090920,14.5648507669665
2015-02-13,"30 to 59",11.9183673469388,1798965.55555556,6.62512259344407e-06,2090920,13.8526013330841
2015-02-14,"30 to 59",11.3061224489796,1799045,6.28451342183191e-06,2090920,13.1404148039768
2015-02-15,"30 to 59",10.6938775510204,1799124.44444444,5.94393433096986e-06,2090920,12.4282911713115
2015-02-16,"30 to 59",10.0816326530612,1799203.88888889,5.60338531687324e-06,2090920,11.7162304267566
2015-02-17,"30 to 59",9.46938775510204,1799283.33333333,5.26286637555807e-06,2090920,11.0042325619819
2015-02-18,"30 to 59",8.85714285714286,1799362.77777778,4.92237750304109e-06,2090920,10.2922975686587
2015-02-19,"30 to 59",8.79591836734694,1799442.22222222,4.88813603388967e-06,2090920,10.2207013959806
2015-02-20,"30 to 59",8.73469387755102,1799521.66666667,4.85389758809111e-06,2090920,10.1491115448915
2015-02-21,"30 to 59",8.6734693877551,1799601.11111111,4.81966216524501e-06,2090920,10.0775280145541
2015-02-22,"30 to 59",8.61224489795918,1799680.55555556,4.78542976495104e-06,2090920,10.0059508041314
2015-02-23,"30 to 59",8.55102040816327,1799760,4.75120038680894e-06,2090920,9.93437991278656
2015-02-24,"30 to 59",8.48979591836735,1799839.44444444,4.71697403041852e-06,2090920,9.8628153396827
2015-02-25,"30 to 59",8.42857142857143,1799918.88888889,4.68275069537966e-06,2090920,9.79125708398324
2015-02-26,"30 to 59",8.26530612244898,1799998.33333333,4.5918409863985e-06,2090920,9.60117215528034
2015-02-27,"30 to 59",8.10204081632653,1800077.77777778,4.50093930181651e-06,2090920,9.41110400495418
2015-02-28,"30 to 59",7.93877551020408,1800157.22222222,4.41004564057132e-06,2090920,9.22105263078338
2015-03-01,"30 to 59",7.77551020408163,1800236.66666667,4.3191600016007e-06,2090920,9.03101803054693
2015-03-02,"30 to 59",7.61224489795918,1800316.11111111,4.22828238384263e-06,2090920,8.84100020202423
2015-03-03,"30 to 59",7.44897959183673,1800395.55555556,4.13741278623529e-06,2090920,8.65099914299508
2015-03-04,"30 to 59",7.28571428571429,1800475,4.04655120771701e-06,2090920,8.46101485123965
2015-03-05,"30 to 59",7.83673469387755,1800554.44444444,4.35240084967025e-06,2090920,9.10052198459253
2015-03-06,"30 to 59",8.38775510204082,1800633.88888889,4.65822350328896e-06,2090920,9.73997268749694
2015-03-07,"30 to 59",8.93877551020408,1800713.33333333,4.96401917214516e-06,2090920,10.3793669674218
2015-03-08,"30 to 59",9.48979591836735,1800792.77777778,5.26978785981027e-06,2090920,11.0187048318345
2015-03-09,"30 to 59",10.0408163265306,1800872.22222222,5.57552956985507e-06,2090920,11.6579862882014
2015-03-10,"30 to 59",10.5918367346939,1800951.66666667,5.88124430584971e-06,2090920,12.2972113439873
2015-03-11,"30 to 59",11.1428571428571,1801031.11111111,6.18693207136371e-06,2090920,12.9363800066558
2015-03-12,"30 to 59",11.0408163265306,1801110.55555556,6.13000478647745e-06,2090920,12.8173496081414
2015-03-13,"30 to 59",10.9387755102041,1801190,6.07308252333406e-06,2090920,12.6983297096897
2015-03-14,"30 to 59",10.8367346938776,1801269.44444444,6.0161652812691e-06,2090920,12.5793203099112
2015-03-15,"30 to 59",10.734693877551,1801348.88888889,5.95925305961824e-06,2090920,12.460321407417
2015-03-16,"30 to 59",10.6326530612245,1801428.33333333,5.90234585771725e-06,2090920,12.3413330008182
2015-03-17,"30 to 59",10.530612244898,1801507.77777778,5.84544367490205e-06,2090920,12.2223550887262
2015-03-18,"30 to 59",10.4285714285714,1801587.22222222,5.78854651050866e-06,2090920,12.1033876697528
2015-03-19,"30 to 59",10.3877551020408,1801666.66666667,5.76563650437048e-06,2090920,12.0554846797183
2015-03-20,"30 to 59",10.3469387755102,1801746.11111111,5.74272851857546e-06,2090920,12.0075859140598
2015-03-21,"30 to 59",10.3061224489796,1801825.55555556,5.71982255285635e-06,2090920,11.9596913722184
2015-03-22,"30 to 59",10.265306122449,1801905,5.69691860694597e-06,2090920,11.9118010536355
2015-03-23,"30 to 59",10.2244897959184,1801984.44444444,5.67401668057717e-06,2090920,11.8639149577524
2015-03-24,"30 to 59",10.1836734693878,1802063.88888889,5.65111677348286e-06,2090920,11.8160330840108
2015-03-25,"30 to 59",10.1428571428571,1802143.33333333,5.62821888539599e-06,2090920,11.7681554318522
2015-03-26,"30 to 59",10.1020408163265,1802222.77777778,5.60532301604955e-06,2090920,11.7202820007183
2015-03-27,"30 to 59",10.0612244897959,1802302.22222222,5.58242916517659e-06,2090920,11.672412790051
2015-03-28,"30 to 59",10.0204081632653,1802381.66666667,5.55953733251021e-06,2090920,11.6245477992922
2015-03-29,"30 to 59",9.97959183673469,1802461.11111111,5.53664751778354e-06,2090920,11.576687027884
2015-03-30,"30 to 59",9.93877551020408,1802540.55555556,5.51375972072977e-06,2090920,11.5288304752683
2015-03-31,"30 to 59",9.89795918367347,1802620,5.49087394108213e-06,2090920,11.4809781408874
2015-04-01,"30 to 59",9.85714285714286,1802682.1978022,5.46804249199362e-06,2090920,11.4332394073593
2015-04-02,"30 to 59",9.53061224489796,1802744.3956044,5.2867241013958e-06,2090920,11.0541171580905
2015-04-03,"30 to 59",9.20408163265306,1802806.59340659,5.105418221963e-06,2090920,10.6750210686669
2015-04-04,"30 to 59",8.87755102040816,1802868.79120879,4.92412485240034e-06,2090920,10.2959511363809
2015-04-05,"30 to 59",8.55102040816327,1802930.98901099,4.74284399141311e-06,2090920,9.9169073585255
2015-04-06,"30 to 59",8.22448979591837,1802993.18681319,4.56157563770679e-06,2090920,9.53788973239389
2015-04-07,"30 to 59",7.89795918367347,1803055.38461538,4.38031978998704e-06,2090920,9.15889825527971
2015-04-08,"30 to 59",7.57142857142857,1803117.58241758,4.19907644695969e-06,2090920,8.77993292447696
2015-04-09,"30 to 59",7.83673469387755,1803179.78021978,4.34606398088735e-06,2090920,9.08727209891697
2015-04-10,"30 to 59",8.10204081632653,1803241.97802198,4.49304137496503e-06,2090920,9.39459007174188
2015-04-11,"30 to 59",8.36734693877551,1803304.17582418,4.64000863024194e-06,2090920,9.70188684514548
2015-04-12,"30 to 59",8.63265306122449,1803366.37362637,4.78696574776714e-06,2090920,10.0091624213213
2015-04-13,"30 to 59",8.89795918367347,1803428.57142857,4.93391272858953e-06,2090920,10.3164168024624
2015-04-14,"30 to 59",9.16326530612245,1803490.76923077,5.08084957375789e-06,2090920,10.6236499907619
2015-04-15,"30 to 59",9.42857142857143,1803552.96703297,5.22777628432084e-06,2090920,10.9308619884121
2015-04-16,"30 to 59",9.46938775510204,1803615.16483516,5.25022628980138e-06,2090920,10.9778031538715
2015-04-17,"30 to 59",9.51020408163265,1803677.36263736,5.27267474695513e-06,2090920,11.0247410819034
2015-04-18,"30 to 59",9.55102040816326,1803739.56043956,5.29512165594225e-06,2090920,11.0716757728428
2015-04-19,"30 to 59",9.59183673469388,1803801.75824176,5.31756701692288e-06,2090920,11.1186072270244
2015-04-20,"30 to 59",9.63265306122449,1803863.95604396,5.34001083005717e-06,2090920,11.1655354447831
2015-04-21,"30 to 59",9.6734693877551,1803926.15384615,5.3624530955052e-06,2090920,11.2124604264537
2015-04-22,"30 to 59",9.71428571428571,1803988.35164835,5.38489381342707e-06,2090920,11.2593821723709
2015-04-23,"30 to 59",9.61224489795918,1804050.54945055,5.32814609928016e-06,2090920,11.1407272419069
2015-04-24,"30 to 59",9.51020408163265,1804112.74725275,5.27140229795201e-06,2090920,11.0220804928338
2015-04-25,"30 to 59",9.40816326530612,1804174.94505495,5.21466240903795e-06,2090920,10.9034419243056
2015-04-26,"30 to 59",9.30612244897959,1804237.14285714,5.15792643213334e-06,2090920,10.7848115354762
2015-04-27,"30 to 59",9.20408163265306,1804299.34065934,5.10119436683363e-06,2090920,10.6661893254998
2015-04-28,"30 to 59",9.10204081632653,1804361.53846154,5.04446621273431e-06,2090920,10.5475752935304
2015-04-29,"30 to 59",9,1804423.73626374,4.98774196943093e-06,2090920,10.4289694387225
2015-04-30,"30 to 59",9.16326530612245,1804485.93406593,5.07804751100245e-06,2090920,10.6177911017052
2015-05-01,"30 to 59",9.3265306122449,1804548.13186813,5.16834682740756e-06,2090920,10.806599748363
2015-05-02,"30 to 59",9.48979591836735,1804610.32967033,5.25863991928993e-06,2090920,10.9953953800417
2015-05-03,"30 to 59",9.65306122448979,1804672.52747253,5.34892678729313e-06,2090920,11.1841779980869
2015-05-04,"30 to 59",9.81632653061224,1804734.72527473,5.43920743206066e-06,2090920,11.3729476038443
2015-05-05,"30 to 59",9.97959183673469,1804796.92307692,5.52948185423593e-06,2090920,11.561704198659
2015-05-06,"30 to 59",10.1428571428571,1804859.12087912,5.61975005446226e-06,2090920,11.7504477838762
2015-05-07,"30 to 59",10.0816326530612,1804921.31868132,5.58563553364581e-06,2090920,11.6791170500107
2015-05-08,"30 to 59",10.0204081632653,1804983.51648352,5.55152336392919e-06,2090920,11.6077912321068
2015-05-09,"30 to 59",9.95918367346939,1805045.71428571,5.51741354506935e-06,2090920,11.5364703296564
2015-05-10,"30 to 59",9.89795918367347,1805107.91208791,5.4833060768233e-06,2090920,11.4651543421514
2015-05-11,"30 to 59",9.83673469387755,1805170.10989011,5.44920095894805e-06,2090920,11.3938432690837
2015-05-12,"30 to 59",9.77551020408163,1805232.30769231,5.41509819120067e-06,2090920,11.3225371099453
2015-05-13,"30 to 59",9.71428571428571,1805294.50549451,5.38099777333825e-06,2090920,11.2512358642284
2015-05-14,"30 to 59",9.61224489795918,1805356.7032967,5.32429124970515e-06,2090920,11.1326670598335
2015-05-15,"30 to 59",9.51020408163265,1805418.9010989,5.26758863322196e-06,2090920,11.0141064249765
2015-05-16,"30 to 59",9.40816326530612,1805481.0989011,5.21088992348487e-06,2090920,10.895553958813
2015-05-17,"30 to 59",9.30612244897959,1805543.2967033,5.15419512009014e-06,2090920,10.7770096604989
2015-05-18,"30 to 59",9.20408163265306,1805605.49450549,5.09750422263408e-06,2090920,10.6584735291901
2015-05-19,"30 to 59",9.10204081632653,1805667.69230769,5.04081723071308e-06,2090920,10.5399455640426
2015-05-20,"30 to 59",9,1805729.89010989,4.98413414392354e-06,2090920,10.4214257642126
2015-05-21,"30 to 59",9.20408163265306,1805792.08791209,5.09697749495353e-06,2090920,10.6573721837482
2015-05-22,"30 to 59",9.40816326530612,1805854.28571429,5.20981307281104e-06,2090920,10.8933023502021
2015-05-23,"30 to 59",9.61224489795918,1805916.48351648,5.3226408782992e-06,2090920,11.1292162652534
2015-05-24,"30 to 59",9.81632653061225,1805978.68131868,5.43546091222107e-06,2090920,11.3651139305813
2015-05-25,"30 to 59",10.0204081632653,1806040.87912088,5.54827317537957e-06,2090920,11.6009953478646
2015-05-26,"30 to 59",10.2244897959184,1806103.07692308,5.66107766857751e-06,2090920,11.8368605187821
2015-05-27,"30 to 59",10.4285714285714,1806165.27472527,5.77387439261762e-06,2090920,12.072709445012
2015-05-28,"30 to 59",10.6122448979592,1806227.47252747,5.8753645702827e-06,2090920,12.2849172872955
2015-05-29,"30 to 59",10.7959183673469,1806289.67032967,5.97684775851957e-06,2090920,12.4971105152437
2015-05-30,"30 to 59",10.9795918367347,1806351.86813187,6.07832395805021e-06,2090920,12.7092891303664
2015-05-31,"30 to 59",11.1632653061224,1806414.06593407,6.17979316959654e-06,2090920,12.9214531341728
2015-06-01,"30 to 59",11.3469387755102,1806476.26373626,6.28125539388034e-06,2090920,13.1336025281723
2015-06-02,"30 to 59",11.530612244898,1806538.46153846,6.38271063162331e-06,2090920,13.3457373138738
2015-06-03,"30 to 59",11.7142857142857,1806600.65934066,6.48415888354706e-06,2090920,13.5578574927862
2015-06-04,"30 to 59",11.5918367346939,1806662.85714286,6.41615932317652e-06,2090920,13.4156758520163
2015-06-05,"30 to 59",11.469387755102,1806725.05494505,6.34816444467298e-06,2090920,13.2735040006556
2015-06-06,"30 to 59",11.3469387755102,1806787.25274725,6.28017424755293e-06,2090920,13.1313419376934
2015-06-07,"30 to 59",11.2244897959184,1806849.45054945,6.21218873133292e-06,2090920,12.9891896621186
2015-06-08,"30 to 59",11.1020408163265,1806911.64835165,6.14420789552956e-06,2090920,12.8470471729207
2015-06-09,"30 to 59",10.9795918367347,1806973.84615385,6.07623173965955e-06,2090920,12.7049144690889
2015-06-10,"30 to 59",10.8571428571429,1807036.04395604,6.00826026323964e-06,2090920,12.562791549613
2015-06-11,"30 to 59",10.6326530612245,1807098.24175824,5.88382679786092e-06,2090920,12.3026111281833
2015-06-12,"30 to 59",10.4081632653061,1807160.43956044,5.7594018978402e-06,2090920,12.042448616232
2015-06-13,"30 to 59",10.1836734693878,1807222.63736264,5.63498556229312e-06,2090920,11.7823040119099
2015-06-14,"30 to 59",9.95918367346939,1807284.83516484,5.51057779033544e-06,2090920,11.5221773133682
2015-06-15,"30 to 59",9.73469387755102,1807347.03296703,5.38617858108304e-06,2090920,11.2620685187582
2015-06-16,"30 to 59",9.51020408163265,1807409.23076923,5.26178793365193e-06,2090920,11.0019776262315
2015-06-17,"30 to 59",9.28571428571429,1807471.42857143,5.13740584715822e-06,2090920,10.7419046339401
2015-06-18,"30 to 59",9.40816326530612,1807533.62637363,5.20497274741234e-06,2090920,10.8831816170194
2015-06-19,"30 to 59",9.53061224489796,1807595.82417582,5.27253499782976e-06,2090920,11.0244488776622
2015-06-20,"30 to 59",9.6530612244898,1807658.02197802,5.34009259889046e-06,2090920,11.165706416872
2015-06-21,"30 to 59",9.77551020408163,1807720.21978022,5.40764555107434e-06,2090920,11.3069542356524
2015-06-22,"30 to 59",9.89795918367347,1807782.41758242,5.47519385486125e-06,2090920,11.4481923350065
2015-06-23,"30 to 59",10.0204081632653,1807844.61538462,5.54273751073097e-06,2090920,11.5894207159376
2015-06-24,"30 to 59",10.1428571428571,1807906.81318681,5.6102765191632e-06,2090920,11.7306393794487
2015-06-25,"30 to 59",10.2857142857143,1807969.01098901,5.68909877503249e-06,2090920,11.8954504106909
2015-06-26,"30 to 59",10.4285714285714,1808031.20879121,5.7679156077973e-06,2090920,12.0602501026555
2015-06-27,"30 to 59",10.5714285714286,1808093.40659341,5.84672701801728e-06,2090920,12.2250384565127
2015-06-28,"30 to 59",10.7142857142857,1808155.6043956,5.92553300625201e-06,2090920,12.3898154734325
2015-06-29,"30 to 59",10.8571428571429,1808217.8021978,6.00433357306101e-06,2090920,12.5545811545847
2015-06-30,"30 to 59",11,1808280,6.08312871900369e-06,2090920,12.7193355011392
2015-07-01,"30 to 59",11.1428571428571,1808371.30434783,6.16181926580378e-06,2090920,12.8838711392544
2015-07-02,"30 to 59",10.8775510204082,1808462.60869565,6.01480559681218e-06,2090920,12.5764773184865
2015-07-03,"30 to 59",10.6122448979592,1808553.91304348,5.86780677171002e-06,2090920,12.2691145351039
